visitorid,purchase_recency_days,purchase_occasion_count,purchase_event_count,total_events,active_days,cart_per_view,transaction_per_view,activity_span_days,mean_interevent_hours,session_count_30m,distinct_top_categories,top_category_share,snapshot_id,category_coverage_flag
24662,112.44511994212962,1,1,3,1,1.0,1.0,0.003557256944444444,0.042687083333333334,1,0,0.0,snapshot_20150919T025947Z,0
24688,18.3114815625,1,1,9,1,0.14285714285714285,0.14285714285714285,0.08928430555555555,0.26785291666666666,3,1,1.0,snapshot_20150919T025947Z,1
24722,85.90557025462962,1,3,22,3,0.1875,0.1875,52.980777615740735,60.54946013227513,3,2,0.8947368421052632,snapshot_20150919T025947Z,1
24840,25.36572392361111,1,1,28,8,0.5,0.05555555555555555,50.49223769675926,44.881989063786015,8,1,1.0,snapshot_20150919T025947Z,1
25040,136.05176039351852,1,1,3,1,1.0,1.0,0.002109733796296296,0.02531680555555555,1,0,0.0,snapshot_20150919T025947Z,0
25081,39.514464976851855,1,1,3,1,1.0,1.0,0.005388518518518518,0.06466222222222222,1,1,1.0,snapshot_20150919T025947Z,1
25094,25.110174467592593,1,1,3,1,1.0,1.0,0.0012064583333333333,0.0144775,1,1,1.0,snapshot_20150919T025947Z,1
25156,100.22943136574074,1,2,26,4,0.14285714285714285,0.09523809523809523,86.83461943287037,83.36123465555556,5,3,0.8947368421052632,snapshot_20150919T025947Z,1
25481,104.07791965277777,1,1,4,2,0.5,0.5,17.74175846064815,141.93406768518517,2,1,1.0,snapshot_20150919T025947Z,1
25809,5.342387743055555,1,1,8,1,0.4,0.2,0.04451686342592592,0.15262924603174602,2,1,1.0,snapshot_20150919T025947Z,1
25896,10.299887210648148,1,2,7,2,0.6666666666666666,0.6666666666666666,1.165270023148148,4.661080092592592,3,1,1.0,snapshot_20150919T025947Z,1
25922,129.1131772800926,1,2,50,7,0.06666666666666667,0.044444444444444446,8.940993946759258,4.3792623412698415,17,2,0.9285714285714286,snapshot_20150919T025947Z,1
26032,38.26024238425926,1,1,4,1,0.5,0.5,0.0069469212962962965,0.055575370370370365,1,0,0.0,snapshot_20150919T025947Z,0
26189,88.0342060763889,1,1,13,3,0.09090909090909091,0.09090909090909091,69.97697002314814,139.9539400462963,4,3,0.8461538461538461,snapshot_20150919T025947Z,1
26533,115.43144456018518,1,3,11,1,0.6,0.6,0.015343958333333334,0.0368255,1,2,0.5714285714285714,snapshot_20150919T025947Z,1
26626,24.93720366898148,1,1,12,2,0.375,0.125,4.012380659722222,8.754285075757576,3,2,0.75,snapshot_20150919T025947Z,1
26761,76.44695318287037,1,1,8,2,0.16666666666666666,0.16666666666666666,0.9593496990740741,3.289198968253969,2,1,1.0,snapshot_20150919T025947Z,1
26872,97.90041844907407,1,1,5,1,0.3333333333333333,0.3333333333333333,0.005224189814814815,0.03134513888888889,1,1,1.0,snapshot_20150919T025947Z,1
26923,94.35292444444445,1,1,6,1,0.25,0.25,0.019271909722222223,0.09250516666666667,1,1,1.0,snapshot_20150919T025947Z,1
27197,67.35036420138889,1,1,4,1,0.5,0.5,0.015563263888888889,0.12450611111111111,1,1,1.0,snapshot_20150919T025947Z,1
27326,63.24306724537037,1,1,29,3,0.037037037037037035,0.037037037037037035,5.845617245370371,5.010529067460317,4,4,0.7586206896551724,snapshot_20150919T025947Z,1
27360,67.29184949074074,1,1,22,3,0.05,0.05,35.24099520833333,40.2754230952381,3,6,0.45454545454545453,snapshot_20150919T025947Z,1
27695,56.62930613425926,2,3,27,4,0.14285714285714285,0.14285714285714285,13.765341342592594,12.706468931623931,6,2,0.9629629629629629,snapshot_20150919T025947Z,1
27851,29.380044074074075,1,4,16,1,0.5,0.5,0.05150915509259259,0.08241464814814815,2,1,1.0,snapshot_20150919T025947Z,1
28085,51.27852439814815,1,1,3,1,1.0,1.0,0.002594479166666667,0.031133749999999998,1,1,1.0,snapshot_20150919T025947Z,1
28161,114.85277100694444,1,1,7,2,0.2,0.2,12.531783819444444,50.12713527777777,3,2,0.5,snapshot_20150919T025947Z,1
28308,78.53855274305556,1,1,5,1,0.3333333333333333,0.3333333333333333,0.009178032407407407,0.05506819444444445,1,1,1.0,snapshot_20150919T025947Z,1
28387,15.21720601851852,1,1,23,2,0.047619047619047616,0.047619047619047616,1.0773410648148147,1.1752811616161616,7,4,0.43478260869565216,snapshot_20150919T025947Z,1
28524,93.45995346064815,1,1,3,1,1.0,1.0,0.0014286458333333334,0.01714375,1,0,0.0,snapshot_20150919T025947Z,0
28791,2.255284861111111,1,1,4,1,0.5,0.5,0.0035087731481481484,0.028070185185185184,1,1,1.0,snapshot_20150919T025947Z,1
28797,52.29925788194444,1,1,4,1,0.5,0.5,0.5939451041666667,4.7515608333333335,3,1,1.0,snapshot_20150919T025947Z,1
28896,71.41524627314814,1,1,5,2,0.3333333333333333,0.3333333333333333,25.993653055555555,155.96191833333333,4,1,1.0,snapshot_20150919T025947Z,1
29529,22.121297569444447,1,1,8,3,0.16666666666666666,0.16666666666666666,4.868102361111111,16.690636666666666,4,2,0.875,snapshot_20150919T025947Z,1
29531,113.30010582175925,1,1,5,2,0.3333333333333333,0.3333333333333333,1.9797902199074073,11.878741319444444,2,0,0.0,snapshot_20150919T025947Z,0
29659,120.03380425925926,1,1,7,3,0.0,0.16666666666666666,6.954750358796296,27.819001435185186,3,1,1.0,snapshot_20150919T025947Z,1
29744,4.512118900462963,1,2,15,2,0.625,0.25,23.91143587962963,40.99103293650793,2,2,0.5333333333333333,snapshot_20150919T025947Z,1
29757,30.957256064814818,1,1,24,3,0.2777777777777778,0.05555555555555555,4.811666388888889,5.020869275362318,3,1,1.0,snapshot_20150919T025947Z,1
29802,3.5426871064814818,3,3,44,7,0.07894736842105263,0.07894736842105263,52.10286079861112,29.08066649224806,8,5,0.45454545454545453,snapshot_20150919T025947Z,1
29835,50.314945891203706,1,1,3,1,1.0,1.0,0.0008466087962962964,0.010159305555555553,1,1,1.0,snapshot_20150919T025947Z,1
30374,51.13998314814815,2,2,6,1,0.3333333333333333,0.6666666666666666,0.004894756944444445,0.023494833333333333,1,1,1.0,snapshot_20150919T025947Z,1
30438,60.247622928240744,1,1,5,2,0.3333333333333333,0.3333333333333333,55.944892268518515,335.66935361111115,2,2,0.8,snapshot_20150919T025947Z,1
30633,73.39191831018518,1,1,11,2,0.1111111111111111,0.1111111111111111,1.0135609953703704,2.432546388888889,2,1,1.0,snapshot_20150919T025947Z,1
30687,3.2587024768518513,1,1,3,1,0.0,0.5,0.00930388888888889,0.11164666666666666,1,1,1.0,snapshot_20150919T025947Z,1
30812,84.32351976851852,1,1,2,1,0.0,1.0,0.0005133333333333333,0.01232,1,1,1.0,snapshot_20150919T025947Z,1
30824,122.39376920138889,1,1,11,4,0.0,0.1,9.640382210648148,23.136917305555556,4,0,0.0,snapshot_20150919T025947Z,0
31149,85.29205207175926,1,1,5,1,0.3333333333333333,0.3333333333333333,0.12277012731481482,0.7366207638888889,2,1,1.0,snapshot_20150919T025947Z,1
31236,110.32144221064816,1,1,5,1,0.3333333333333333,0.3333333333333333,0.011037743055555554,0.06622645833333334,1,1,1.0,snapshot_20150919T025947Z,1
31314,90.23833315972223,1,1,20,5,0.05555555555555555,0.05555555555555555,5.594702881944444,7.066993114035088,9,1,1.0,snapshot_20150919T025947Z,1
31359,30.094589189814815,1,1,4,1,0.5,0.5,0.0018224421296296296,0.014579537037037037,1,1,1.0,snapshot_20150919T025947Z,1
31557,78.27284313657407,1,1,6,1,0.25,0.25,0.007109108796296296,0.03412372222222222,1,2,0.8333333333333334,snapshot_20150919T025947Z,1
31613,110.16308863425925,1,1,17,1,0.06666666666666667,0.06666666666666667,0.020144456018518518,0.030216684027777777,1,1,1.0,snapshot_20150919T025947Z,1
31645,45.96328484953704,1,3,53,1,0.25,0.075,0.5995373379629629,0.2767095405982906,3,3,0.6415094339622641,snapshot_20150919T025947Z,1
31677,22.29293329861111,1,1,3,1,1.0,1.0,0.0006425578703703704,0.0077106944444444445,1,1,1.0,snapshot_20150919T025947Z,1
31741,58.03061322916667,1,2,4,1,0.0,0.0,0.015827164351851854,0.1266173148148148,1,1,1.0,snapshot_20150919T025947Z,1
31798,32.87189584490741,2,2,8,1,0.5,0.5,0.202491400462963,0.6942562301587302,2,1,1.0,snapshot_20150919T025947Z,1
31843,125.73391016203703,1,1,3,1,1.0,1.0,0.002404398148148148,0.028852777777777776,1,1,1.0,snapshot_20150919T025947Z,1
31874,29.28103540509259,1,1,6,1,0.0,0.2,0.13064795138888888,0.6271101666666666,3,1,1.0,snapshot_20150919T025947Z,1
31929,68.29192228009259,1,1,7,1,0.5,0.25,0.1522410763888889,0.6089643055555556,3,1,1.0,snapshot_20150919T025947Z,1
31936,1.3589865393518519,1,1,6,1,0.25,0.25,0.06984959490740741,0.33527805555555557,2,1,1.0,snapshot_20150919T025947Z,1
32119,120.03455024305556,1,1,4,2,0.5,0.5,0.24088395833333334,1.9270716666666665,2,1,1.0,snapshot_20150919T025947Z,1
32160,105.32496993055557,2,2,9,1,0.4,0.4,0.014225231481481481,0.04267569444444445,1,0,0.0,snapshot_20150919T025947Z,0
32358,29.918825,1,1,19,3,0.2,0.06666666666666667,94.99309806712964,126.65746408950616,4,3,0.8947368421052632,snapshot_20150919T025947Z,1
32378,115.97173297453703,1,2,22,2,0.1111111111111111,0.1111111111111111,0.8646233680555556,0.988140992063492,3,1,1.0,snapshot_20150919T025947Z,1
32432,77.28983608796297,1,1,19,1,0.0,0.05555555555555555,0.06791721064814814,0.09055628086419754,1,1,1.0,snapshot_20150919T025947Z,1
32596,49.281037743055556,1,1,10,1,0.125,0.125,0.032215312499999996,0.0859075,1,1,1.0,snapshot_20150919T025947Z,1
32787,99.87589872685186,1,2,6,1,1.0,1.0,0.006965092592592592,0.033432444444444445,1,0,0.0,snapshot_20150919T025947Z,0
32895,22.300085763888887,2,2,12,1,0.25,0.25,0.07116711805555556,0.1552737121212121,2,1,1.0,snapshot_20150919T025947Z,1
32904,93.39399769675926,1,1,14,3,0.08333333333333333,0.08333333333333333,12.785778449074073,23.60451405982906,4,1,1.0,snapshot_20150919T025947Z,1
33196,106.4855036689815,1,3,13,2,0.42857142857142855,0.42857142857142855,26.926736238425924,53.85347247685184,2,2,0.6,snapshot_20150919T025947Z,1
33308,95.014695,1,1,3,1,1.0,1.0,0.012126053240740741,0.14551263888888888,1,1,1.0,snapshot_20150919T025947Z,1
33350,34.94017934027778,1,1,9,4,0.14285714285714285,0.14285714285714285,10.031495150462963,30.09448545138889,4,1,1.0,snapshot_20150919T025947Z,1
33571,106.81647853009258,1,1,4,1,0.5,0.5,0.003967476851851852,0.03173981481481482,1,1,1.0,snapshot_20150919T025947Z,1
33608,20.259023136574072,1,1,3,1,1.0,1.0,0.005751516203703703,0.06901819444444444,1,1,1.0,snapshot_20150919T025947Z,1
33717,58.25757415509259,1,1,3,1,1.0,1.0,0.0005548495370370371,0.006658194444444446,1,1,1.0,snapshot_20150919T025947Z,1
33889,65.34896263888889,1,1,18,4,0.13333333333333333,0.06666666666666667,37.00176440972222,52.23778504901961,5,1,1.0,snapshot_20150919T025947Z,1
33895,52.4291802662037,1,1,3,1,1.0,1.0,0.002082974537037037,0.024995694444444445,1,1,1.0,snapshot_20150919T025947Z,1
33946,70.28465078703704,1,2,10,1,0.3333333333333333,0.3333333333333333,0.0051073263888888895,0.013619537037037036,1,1,1.0,snapshot_20150919T025947Z,1
34059,29.480816851851852,1,1,12,5,0.1,0.1,16.500848796296296,36.00185191919192,8,1,1.0,snapshot_20150919T025947Z,1
34157,18.007444305555556,1,1,4,1,0.5,0.5,0.03943159722222222,0.3154527777777778,2,2,0.75,snapshot_20150919T025947Z,1
34200,24.518541377314815,1,1,4,2,0.5,0.5,7.806754918981482,62.45403935185184,2,1,1.0,snapshot_20150919T025947Z,1
34381,73.88302377314814,1,1,6,3,0.25,0.25,47.81869020833333,229.529713,3,3,0.6666666666666666,snapshot_20150919T025947Z,1
34519,36.203128425925925,1,2,10,2,0.3333333333333333,0.3333333333333333,1.1406019560185185,3.041605216049383,2,2,0.5,snapshot_20150919T025947Z,1
34570,50.00356047453704,1,1,32,3,0.03333333333333333,0.03333333333333333,5.932793738425926,4.593130636200717,6,7,0.5,snapshot_20150919T025947Z,1
34598,103.79828168981483,2,2,10,1,0.3333333333333333,0.3333333333333333,0.021558321759259258,0.05748885802469136,1,1,1.0,snapshot_20150919T025947Z,1
34630,69.15667333333333,1,1,4,2,0.5,0.5,32.84953952546296,262.7963162037037,2,2,0.75,snapshot_20150919T025947Z,1
34648,109.4279885300926,1,1,3,1,1.0,1.0,0.0028490972222222225,0.034189166666666666,1,1,1.0,snapshot_20150919T025947Z,1
34665,88.49246565972221,2,2,31,3,0.03571428571428571,0.07142857142857142,88.22103962962963,70.5768317037037,3,5,0.5416666666666666,snapshot_20150919T025947Z,1
34667,81.96104405092593,1,1,7,1,0.5,0.25,0.009175208333333334,0.03670083333333333,1,1,1.0,snapshot_20150919T025947Z,1
34705,44.34312090277778,1,1,6,2,0.25,0.25,1.1346824421296295,5.446475722222223,2,0,0.0,snapshot_20150919T025947Z,0
34825,55.39516508101852,1,1,3,1,1.0,1.0,0.005341712962962963,0.06410055555555555,1,1,1.0,snapshot_20150919T025947Z,1
34850,17.212311180555556,1,1,3,1,1.0,1.0,0.022400740740740742,0.2688088888888889,1,1,1.0,snapshot_20150919T025947Z,1
34923,51.09062664351852,1,1,5,1,0.3333333333333333,0.3333333333333333,0.014373668981481482,0.08624201388888889,1,1,1.0,snapshot_20150919T025947Z,1
34951,137.37853936342594,2,4,13,1,0.8,0.8,0.04468366898148148,0.08936733796296296,2,0,0.0,snapshot_20150919T025947Z,0
34955,56.42631649305556,1,1,8,2,0.16666666666666666,0.16666666666666666,19.305075671296297,66.18883087301587,3,1,1.0,snapshot_20150919T025947Z,1
35112,102.93462931712962,1,1,5,1,0.3333333333333333,0.3333333333333333,0.008443657407407408,0.05066194444444444,1,1,1.0,snapshot_20150919T025947Z,1
35157,31.371230358796293,1,1,3,1,1.0,1.0,0.018689872685185186,0.22427847222222225,1,1,1.0,snapshot_20150919T025947Z,1
35186,31.134407256944446,1,1,6,1,0.25,0.25,0.017620972222222222,0.08458066666666667,1,1,1.0,snapshot_20150919T025947Z,1
35339,114.09738784722222,1,1,56,10,0.0784313725490196,0.0196078431372549,33.97528136574074,14.825577323232324,17,1,1.0,snapshot_20150919T025947Z,1
35623,45.20431684027778,1,4,13,1,0.8,0.8,0.056165208333333334,0.11233041666666667,2,3,0.6153846153846154,snapshot_20150919T025947Z,1
36007,127.31768282407407,1,1,8,1,0.16666666666666666,0.16666666666666666,0.006010069444444445,0.02060595238095238,1,1,1.0,snapshot_20150919T025947Z,1
36250,86.24471509259259,1,1,9,3,0.14285714285714285,0.14285714285714285,15.946442372685185,47.839327118055564,3,1,1.0,snapshot_20150919T025947Z,1
36310,88.37772988425925,1,1,4,1,0.5,0.5,0.005022337962962963,0.0401787037037037,1,1,1.0,snapshot_20150919T025947Z,1
36450,136.39055163194445,1,1,10,3,0.125,0.125,2.0638353935185183,5.503561049382716,6,0,0.0,snapshot_20150919T025947Z,0
36502,85.97047626157408,1,3,17,1,0.2727272727272727,0.2727272727272727,0.005780578703703704,0.008670868055555555,1,2,0.9411764705882353,snapshot_20150919T025947Z,1
36640,26.238156643518522,1,1,3,1,1.0,1.0,0.007053437500000001,0.08464125,1,1,1.0,snapshot_20150919T025947Z,1
36682,56.36692003472222,1,1,6,2,0.25,0.25,5.084483912037037,24.405522777777776,2,1,1.0,snapshot_20150919T025947Z,1
36707,61.478140624999995,1,1,8,1,0.75,0.25,0.026988194444444447,0.09253095238095237,1,2,0.75,snapshot_20150919T025947Z,1
36866,7.956569525462963,1,2,12,2,0.25,0.25,128.85836142361111,281.1455158333334,2,2,0.6666666666666666,snapshot_20150919T025947Z,1
36989,119.26668510416667,1,1,4,1,0.5,0.5,0.004812013888888888,0.03849611111111111,1,0,0.0,snapshot_20150919T025947Z,0
37093,50.93171288194444,1,1,29,16,0.12,0.04,108.74289936342593,93.20819945436507,20,5,0.5,snapshot_20150919T025947Z,1
37183,58.926157974537034,1,1,3,1,1.0,1.0,0.004747384259259259,0.05696861111111111,1,1,1.0,snapshot_20150919T025947Z,1
37191,4.9569883449074075,1,1,3,1,1.0,1.0,0.005297141203703704,0.06356569444444445,1,1,1.0,snapshot_20150919T025947Z,1
37288,81.22707481481481,1,1,6,1,0.25,0.25,0.061739236111111116,0.2963483333333333,2,1,1.0,snapshot_20150919T025947Z,1
37382,108.45265436342592,1,1,11,3,0.1111111111111111,0.1111111111111111,14.847226597222223,35.63334383333334,5,2,0.75,snapshot_20150919T025947Z,1
37574,33.517515370370376,1,1,3,1,1.0,1.0,0.0033967245370370366,0.04076069444444445,1,1,1.0,snapshot_20150919T025947Z,1
37845,25.17382195601852,1,1,4,1,0.5,0.5,0.007716087962962963,0.0617287037037037,1,1,1.0,snapshot_20150919T025947Z,1
37972,44.94075608796296,1,1,5,2,1.0,0.5,14.008491030092593,84.05094618055556,2,1,1.0,snapshot_20150919T025947Z,1
38015,105.33986751157407,2,2,861,44,0.008215962441314555,0.002347417840375587,63.21399070601852,1.7641113685400516,225,14,0.31208053691275167,snapshot_20150919T025947Z,1
38102,112.42410894675926,1,1,10,5,0.2857142857142857,0.14285714285714285,102.36239125,272.96637666666663,5,2,0.8888888888888888,snapshot_20150919T025947Z,1
38103,31.275848854166668,1,7,25,2,0.8,0.7,1.0382517476851851,1.0382517476851851,2,3,0.72,snapshot_20150919T025947Z,1
38245,114.26079649305555,1,1,2,1,0.0,1.0,0.001440821759259259,0.03457972222222222,1,1,1.0,snapshot_20150919T025947Z,1
38711,59.29139375,1,2,8,1,1.0,0.6666666666666666,0.013033993055555556,0.044687976190476195,1,1,1.0,snapshot_20150919T025947Z,1
38878,89.11907194444444,1,1,4,2,0.5,0.5,22.80654375,182.45235,2,1,1.0,snapshot_20150919T025947Z,1
39203,2.386858275462963,1,1,14,1,0.08333333333333333,0.08333333333333333,0.5680753356481482,1.0487544658119656,2,1,1.0,snapshot_20150919T025947Z,1
39272,82.22978228009259,1,1,5,2,0.3333333333333333,0.3333333333333333,24.76084494212963,148.56506965277777,2,2,0.8,snapshot_20150919T025947Z,1
39467,46.326235277777776,1,1,2,1,0.0,0.0,0.0006919791666666667,0.0166075,1,1,1.0,snapshot_20150919T025947Z,1
39480,84.25363385416667,1,4,19,1,0.36363636363636365,0.36363636363636365,0.019005300925925925,0.0253404012345679,1,1,1.0,snapshot_20150919T025947Z,1
39706,128.5641610763889,1,1,6,2,0.25,0.25,90.62269753472222,434.9889481666667,2,1,1.0,snapshot_20150919T025947Z,1
39985,19.046286886574073,1,1,4,1,2.0,1.0,0.0039603125,0.031682499999999995,1,1,1.0,snapshot_20150919T025947Z,1
40024,38.54273575231481,1,1,3,1,0.0,0.0,0.010920462962962963,0.13104555555555555,1,1,1.0,snapshot_20150919T025947Z,1
40050,116.35556583333333,1,1,17,2,0.06666666666666667,0.06666666666666667,1.174098252314815,1.7611473784722222,4,2,0.7333333333333333,snapshot_20150919T025947Z,1
40175,107.19363445601853,1,1,11,4,0.1111111111111111,0.1111111111111111,29.284014479166665,70.28163475,4,1,1.0,snapshot_20150919T025947Z,1
40251,92.93085622685186,1,1,4,1,0.5,0.5,0.0047567824074074075,0.03805425925925925,1,1,1.0,snapshot_20150919T025947Z,1
40353,56.52732680555556,1,1,12,2,0.1,0.1,0.9691012962962963,2.1144028282828287,3,1,1.0,snapshot_20150919T025947Z,1
40618,124.7039530324074,1,1,3,1,0.0,0.5,0.09343666666666667,1.12124,2,1,1.0,snapshot_20150919T025947Z,1
40802,135.48643758101852,1,1,16,2,0.15384615384615385,0.07692307692307693,54.382361284722215,87.01177805555555,4,2,0.5555555555555556,snapshot_20150919T025947Z,1
40879,106.35700474537038,1,1,3,1,1.0,1.0,0.0033350694444444443,0.04002083333333334,1,1,1.0,snapshot_20150919T025947Z,1
41016,122.21949989583332,1,1,17,1,0.0,0.0625,0.020986747685185186,0.03148012152777778,1,2,0.9090909090909091,snapshot_20150919T025947Z,1
41098,85.50136230324074,1,1,3,1,1.0,1.0,0.013321331018518519,0.15985597222222223,1,1,1.0,snapshot_20150919T025947Z,1
41278,123.93788994212963,1,1,8,3,0.16666666666666666,0.16666666666666666,4.589560127314814,15.73563472222222,5,1,1.0,snapshot_20150919T025947Z,1
41386,136.92045582175925,1,1,4,2,0.5,0.5,2.077083344907407,16.61666675925926,2,0,0.0,snapshot_20150919T025947Z,0
41416,7.9812381597222215,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1.0,snapshot_20150919T025947Z,1
41529,133.98700162037036,1,1,7,1,0.5,0.25,0.8047293171296296,3.218917268518519,2,0,0.0,snapshot_20150919T025947Z,0
41903,87.38743788194445,1,1,8,1,0.16666666666666666,0.16666666666666666,0.09398656250000001,0.32223964285714285,2,1,1.0,snapshot_20150919T025947Z,1
42011,31.139172430555558,1,1,6,2,0.25,0.25,4.970730543981482,23.85950661111111,2,1,1.0,snapshot_20150919T025947Z,1
42040,106.95605054398149,1,1,6,1,0.25,0.25,0.014200289351851851,0.06816138888888888,1,1,1.0,snapshot_20150919T025947Z,1
42059,124.9450535763889,1,1,4,1,0.5,0.5,0.0020140625,0.0161125,1,0,0.0,snapshot_20150919T025947Z,0
42168,4.112957881944444,1,1,3,1,1.0,1.0,0.0025336342592592593,0.03040361111111111,1,1,1.0,snapshot_20150919T025947Z,1
42192,136.43170018518518,1,1,3,1,1.0,1.0,0.006379305555555556,0.07655166666666667,1,0,0.0,snapshot_20150919T025947Z,0
42261,44.91354644675926,1,1,3,1,1.0,1.0,0.0009481944444444445,0.011378333333333334,1,1,1.0,snapshot_20150919T025947Z,1
42326,85.17158171296296,1,1,5,2,0.3333333333333333,0.3333333333333333,17.170008159722222,103.02004895833335,2,2,0.8,snapshot_20150919T025947Z,1
42435,102.04452782407407,1,1,16,4,0.15384615384615385,0.07692307692307693,3.772204768518519,6.03552762962963,5,0,0.0,snapshot_20150919T025947Z,0
42552,11.952053738425926,2,13,158,15,0.12403100775193798,0.10077519379844961,118.07525469907407,18.049720463552724,16,7,0.6,snapshot_20150919T025947Z,1
42669,49.941588090277776,1,1,2,1,0.0,1.0,0.00257875,0.06189,1,1,1.0,snapshot_20150919T025947Z,1
42857,53.16615399305556,1,1,4,2,0.0,0.3333333333333333,67.0479513425926,536.3836107407407,2,2,0.75,snapshot_20150919T025947Z,1
42942,103.29158550925926,1,1,42,3,0.025,0.025,10.34530451388889,6.055788008130082,5,1,1.0,snapshot_20150919T025947Z,1
43176,4.380815729166667,1,2,18,6,0.14285714285714285,0.14285714285714285,58.839150717592595,83.06703630718954,7,3,0.5384615384615384,snapshot_20150919T025947Z,1
43354,93.37004659722221,1,1,26,4,0.041666666666666664,0.041666666666666664,5.305144861111111,5.092939066666667,4,2,0.9375,snapshot_20150919T025947Z,1
