visitorid,event_rows,known_category_event_rows,unknown_category_event_rows,category_coverage,category_coverage_flag,zero_view_denominator,zero_known_category_denominator,view_event_rows,snapshot_id
48896,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
49120,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
49158,38,33,5,0.868421052631579,1,0,0,36,snapshot_20150919T025947Z
49266,6,6,0,1.0,1,0,0,5,snapshot_20150919T025947Z
49275,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
49347,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
49384,11,4,7,0.36363636363636365,1,0,0,9,snapshot_20150919T025947Z
50340,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
50467,10,2,8,0.2,1,0,0,7,snapshot_20150919T025947Z
50555,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
50687,4,1,3,0.25,1,0,0,2,snapshot_20150919T025947Z
50847,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
50921,34,15,19,0.4411764705882353,1,0,0,30,snapshot_20150919T025947Z
51304,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
51591,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
51595,11,5,6,0.45454545454545453,1,0,0,7,snapshot_20150919T025947Z
51613,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
51670,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
51676,2,0,2,0.0,0,0,1,1,snapshot_20150919T025947Z
51831,12,0,12,0.0,0,0,1,8,snapshot_20150919T025947Z
51951,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
52108,5,5,0,1.0,1,0,0,4,snapshot_20150919T025947Z
52183,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
52305,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
52363,30,29,1,0.9666666666666667,1,0,0,28,snapshot_20150919T025947Z
52406,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
52452,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
52484,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
52493,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
52674,5,1,4,0.2,1,0,0,3,snapshot_20150919T025947Z
52701,11,11,0,1.0,1,0,0,9,snapshot_20150919T025947Z
52860,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
52940,6,6,0,1.0,1,0,0,3,snapshot_20150919T025947Z
52967,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
53051,11,11,0,1.0,1,0,0,4,snapshot_20150919T025947Z
53164,7,7,0,1.0,1,0,0,3,snapshot_20150919T025947Z
53181,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
53691,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
53842,862,272,590,0.31554524361948955,1,0,0,729,snapshot_20150919T025947Z
53925,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
53982,34,28,6,0.8235294117647058,1,0,0,27,snapshot_20150919T025947Z
54002,6,1,5,0.16666666666666666,1,0,0,4,snapshot_20150919T025947Z
54007,8,5,3,0.625,1,0,0,6,snapshot_20150919T025947Z
54011,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
54017,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
54032,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
54121,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
54210,5,2,3,0.4,1,0,0,3,snapshot_20150919T025947Z
54493,5,5,0,1.0,1,0,0,1,snapshot_20150919T025947Z
54524,16,16,0,1.0,1,0,0,10,snapshot_20150919T025947Z
54535,33,0,33,0.0,0,0,1,24,snapshot_20150919T025947Z
54639,13,13,0,1.0,1,0,0,7,snapshot_20150919T025947Z
54672,7,0,7,0.0,0,0,1,5,snapshot_20150919T025947Z
54845,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
54958,7,7,0,1.0,1,0,0,4,snapshot_20150919T025947Z
54960,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
55018,6,3,3,0.5,1,0,0,4,snapshot_20150919T025947Z
55023,11,4,7,0.36363636363636365,1,0,0,9,snapshot_20150919T025947Z
55135,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
55270,16,15,1,0.9375,1,0,0,14,snapshot_20150919T025947Z
55389,213,121,92,0.568075117370892,1,0,0,193,snapshot_20150919T025947Z
55599,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
55609,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
55697,5,1,4,0.2,1,0,0,3,snapshot_20150919T025947Z
55838,29,12,17,0.41379310344827586,1,0,0,23,snapshot_20150919T025947Z
55843,4,3,1,0.75,1,0,0,2,snapshot_20150919T025947Z
55897,10,10,0,1.0,1,0,0,8,snapshot_20150919T025947Z
56096,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
56203,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
56312,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
56332,7,6,1,0.8571428571428571,1,0,0,5,snapshot_20150919T025947Z
56541,8,8,0,1.0,1,0,0,5,snapshot_20150919T025947Z
56645,15,14,1,0.9333333333333333,1,0,0,13,snapshot_20150919T025947Z
56745,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
56775,35,14,21,0.4,1,0,0,31,snapshot_20150919T025947Z
56971,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
57006,2,0,2,0.0,0,1,1,0,snapshot_20150919T025947Z
57088,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
57111,8,6,2,0.75,1,0,0,5,snapshot_20150919T025947Z
57246,8,0,8,0.0,0,0,1,7,snapshot_20150919T025947Z
57499,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
57559,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
57739,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
57905,732,468,264,0.639344262295082,1,0,0,636,snapshot_20150919T025947Z
57925,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
57929,6,6,0,1.0,1,0,0,5,snapshot_20150919T025947Z
58013,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
58024,16,10,6,0.625,1,0,0,14,snapshot_20150919T025947Z
58074,17,14,3,0.8235294117647058,1,0,0,15,snapshot_20150919T025947Z
58597,20,20,0,1.0,1,0,0,16,snapshot_20150919T025947Z
58730,10,9,1,0.9,1,0,0,7,snapshot_20150919T025947Z
58740,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
58970,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
59209,11,11,0,1.0,1,0,0,9,snapshot_20150919T025947Z
59291,17,17,0,1.0,1,0,0,14,snapshot_20150919T025947Z
59399,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
59604,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
59776,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
59784,10,10,0,1.0,1,0,0,6,snapshot_20150919T025947Z
59803,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
59832,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
60025,19,18,1,0.9473684210526315,1,0,0,18,snapshot_20150919T025947Z
60099,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
60497,13,13,0,1.0,1,0,0,10,snapshot_20150919T025947Z
60568,4,4,0,1.0,1,0,0,3,snapshot_20150919T025947Z
60711,11,11,0,1.0,1,0,0,5,snapshot_20150919T025947Z
60790,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
61323,11,0,11,0.0,0,0,1,9,snapshot_20150919T025947Z
61334,6,6,0,1.0,1,0,0,3,snapshot_20150919T025947Z
61635,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
61720,14,14,0,1.0,1,0,0,12,snapshot_20150919T025947Z
61806,7,4,3,0.5714285714285714,1,0,0,5,snapshot_20150919T025947Z
62004,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
62058,4,3,1,0.75,1,0,0,2,snapshot_20150919T025947Z
62139,10,4,6,0.4,1,0,0,6,snapshot_20150919T025947Z
62155,7,0,7,0.0,0,0,1,5,snapshot_20150919T025947Z
62330,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
62368,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
62377,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
62434,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
62489,10,9,1,0.9,1,0,0,7,snapshot_20150919T025947Z
62602,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
62656,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
62679,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
62694,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
62701,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
62762,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
62893,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
62990,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
63140,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
63156,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
63181,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
63208,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
63274,21,8,13,0.38095238095238093,1,0,0,14,snapshot_20150919T025947Z
63351,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
63475,36,25,11,0.6944444444444444,1,0,0,34,snapshot_20150919T025947Z
63786,4,4,0,1.0,1,1,0,0,snapshot_20150919T025947Z
64099,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
64444,1,1,0,1.0,1,1,0,0,snapshot_20150919T025947Z
64575,10,10,0,1.0,1,0,0,8,snapshot_20150919T025947Z
64763,16,16,0,1.0,1,0,0,12,snapshot_20150919T025947Z
64931,205,120,85,0.5853658536585366,1,0,0,188,snapshot_20150919T025947Z
65124,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
65149,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
65210,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
65249,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
65471,19,7,12,0.3684210526315789,1,0,0,18,snapshot_20150919T025947Z
65737,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
65740,8,8,0,1.0,1,0,0,4,snapshot_20150919T025947Z
65927,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
66052,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
66139,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
66238,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
66313,5,0,5,0.0,0,0,1,4,snapshot_20150919T025947Z
66317,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
67015,4,4,0,1.0,1,0,0,1,snapshot_20150919T025947Z
67264,14,14,0,1.0,1,0,0,10,snapshot_20150919T025947Z
67301,20,6,14,0.3,1,0,0,18,snapshot_20150919T025947Z
67370,6,6,0,1.0,1,0,0,5,snapshot_20150919T025947Z
67712,32,27,5,0.84375,1,0,0,27,snapshot_20150919T025947Z
67744,7,7,0,1.0,1,0,0,2,snapshot_20150919T025947Z
67803,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
68085,15,0,15,0.0,0,0,1,11,snapshot_20150919T025947Z
68087,10,7,3,0.7,1,0,0,7,snapshot_20150919T025947Z
68318,11,9,2,0.8181818181818182,1,0,0,6,snapshot_20150919T025947Z
68418,8,8,0,1.0,1,0,0,7,snapshot_20150919T025947Z
68449,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
68557,21,19,2,0.9047619047619048,1,0,0,16,snapshot_20150919T025947Z
68601,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
68646,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
68748,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
68759,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
68804,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
69044,7,7,0,1.0,1,0,0,3,snapshot_20150919T025947Z
69072,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
69301,13,10,3,0.7692307692307693,1,0,0,9,snapshot_20150919T025947Z
69442,38,38,0,1.0,1,0,0,19,snapshot_20150919T025947Z
69543,5,0,5,0.0,0,0,1,1,snapshot_20150919T025947Z
69645,15,15,0,1.0,1,0,0,11,snapshot_20150919T025947Z
69804,12,11,1,0.9166666666666666,1,0,0,11,snapshot_20150919T025947Z
69880,6,1,5,0.16666666666666666,1,0,0,4,snapshot_20150919T025947Z
69982,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
70570,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
70678,5,0,5,0.0,0,0,1,2,snapshot_20150919T025947Z
70888,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
70999,7,7,0,1.0,1,0,0,3,snapshot_20150919T025947Z
71167,15,15,0,1.0,1,0,0,13,snapshot_20150919T025947Z
71192,15,14,1,0.9333333333333333,1,0,0,13,snapshot_20150919T025947Z
71272,17,16,1,0.9411764705882353,1,0,0,13,snapshot_20150919T025947Z
71586,4,4,0,1.0,1,0,0,3,snapshot_20150919T025947Z
71689,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
71746,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
71753,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
71927,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
72155,5,5,0,1.0,1,0,0,4,snapshot_20150919T025947Z
72194,19,19,0,1.0,1,0,0,16,snapshot_20150919T025947Z
72232,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
72254,22,21,1,0.9545454545454546,1,0,0,11,snapshot_20150919T025947Z
72302,8,8,0,1.0,1,0,0,3,snapshot_20150919T025947Z
72373,19,18,1,0.9473684210526315,1,0,0,12,snapshot_20150919T025947Z
72569,5,2,3,0.4,1,0,0,3,snapshot_20150919T025947Z
72783,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
72828,19,19,0,1.0,1,0,0,16,snapshot_20150919T025947Z
72944,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
73029,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
73292,20,20,0,1.0,1,0,0,16,snapshot_20150919T025947Z
73306,34,34,0,1.0,1,0,0,22,snapshot_20150919T025947Z
73341,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
73356,7,7,0,1.0,1,0,0,6,snapshot_20150919T025947Z
73483,5,5,0,1.0,1,0,0,4,snapshot_20150919T025947Z
73501,15,15,0,1.0,1,0,0,14,snapshot_20150919T025947Z
73567,6,6,0,1.0,1,0,0,3,snapshot_20150919T025947Z
73635,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
73645,30,20,10,0.6666666666666666,1,0,0,28,snapshot_20150919T025947Z
73679,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
73819,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
73856,29,23,6,0.7931034482758621,1,0,0,24,snapshot_20150919T025947Z
73867,9,9,0,1.0,1,0,0,6,snapshot_20150919T025947Z
73963,10,10,0,1.0,1,0,0,8,snapshot_20150919T025947Z
74080,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
74260,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
74280,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
74404,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
74483,33,28,5,0.8484848484848485,1,0,0,31,snapshot_20150919T025947Z
74699,7,7,0,1.0,1,0,0,6,snapshot_20150919T025947Z
74832,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
74920,24,24,0,1.0,1,0,0,20,snapshot_20150919T025947Z
75424,74,72,2,0.972972972972973,1,0,0,52,snapshot_20150919T025947Z
75595,20,19,1,0.95,1,0,0,18,snapshot_20150919T025947Z
75630,31,29,2,0.9354838709677419,1,0,0,25,snapshot_20150919T025947Z
75653,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
75826,10,3,7,0.3,1,0,0,8,snapshot_20150919T025947Z
76124,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
76301,6,6,0,1.0,1,0,0,3,snapshot_20150919T025947Z
76347,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
76475,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
76565,10,0,10,0.0,0,0,1,7,snapshot_20150919T025947Z
76757,1883,1127,756,0.5985130111524164,1,0,0,1402,snapshot_20150919T025947Z
76913,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
77032,7,7,0,1.0,1,0,0,3,snapshot_20150919T025947Z
77215,13,13,0,1.0,1,0,0,8,snapshot_20150919T025947Z
77253,15,6,9,0.4,1,0,0,12,snapshot_20150919T025947Z
77261,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
77268,18,15,3,0.8333333333333334,1,0,0,16,snapshot_20150919T025947Z
77524,20,20,0,1.0,1,0,0,17,snapshot_20150919T025947Z
77659,18,12,6,0.6666666666666666,1,0,0,13,snapshot_20150919T025947Z
77669,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
77868,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
78006,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
78067,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
78383,7,7,0,1.0,1,0,0,4,snapshot_20150919T025947Z
78476,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
78755,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
78878,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
78882,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
79201,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
79279,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
79312,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
79452,10,10,0,1.0,1,0,0,6,snapshot_20150919T025947Z
79566,7,7,0,1.0,1,0,0,3,snapshot_20150919T025947Z
79681,20,17,3,0.85,1,0,0,18,snapshot_20150919T025947Z
79721,9,9,0,1.0,1,0,0,3,snapshot_20150919T025947Z
79743,9,9,0,1.0,1,0,0,4,snapshot_20150919T025947Z
80034,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
80204,11,11,0,1.0,1,0,0,3,snapshot_20150919T025947Z
80244,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
80267,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
80364,6,6,0,1.0,1,0,0,3,snapshot_20150919T025947Z
80434,5,1,4,0.2,1,0,0,3,snapshot_20150919T025947Z
80580,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
80604,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
80635,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
80964,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
81526,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
81638,4,4,0,1.0,1,0,0,1,snapshot_20150919T025947Z
81688,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
81742,27,27,0,1.0,1,0,0,21,snapshot_20150919T025947Z
81811,39,19,20,0.48717948717948717,1,0,0,34,snapshot_20150919T025947Z
82009,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
82051,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
82084,15,15,0,1.0,1,0,0,13,snapshot_20150919T025947Z
82251,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
82318,7,7,0,1.0,1,0,0,1,snapshot_20150919T025947Z
82581,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
82759,11,11,0,1.0,1,0,0,9,snapshot_20150919T025947Z
82819,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
83052,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
83319,17,3,14,0.17647058823529413,1,0,0,14,snapshot_20150919T025947Z
83368,15,1,14,0.06666666666666667,1,0,0,13,snapshot_20150919T025947Z
83600,28,28,0,1.0,1,0,0,20,snapshot_20150919T025947Z
83748,14,14,0,1.0,1,0,0,12,snapshot_20150919T025947Z
83823,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
84233,21,21,0,1.0,1,0,0,16,snapshot_20150919T025947Z
84275,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
84327,41,38,3,0.926829268292683,1,0,0,40,snapshot_20150919T025947Z
84494,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
84580,17,14,3,0.8235294117647058,1,0,0,15,snapshot_20150919T025947Z
84646,13,13,0,1.0,1,0,0,10,snapshot_20150919T025947Z
84660,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
84928,16,16,0,1.0,1,0,0,13,snapshot_20150919T025947Z
85201,34,34,0,1.0,1,0,0,24,snapshot_20150919T025947Z
85383,4,4,0,1.0,1,1,0,0,snapshot_20150919T025947Z
85555,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
85658,6,2,4,0.3333333333333333,1,0,0,4,snapshot_20150919T025947Z
85734,1461,1056,405,0.7227926078028748,1,0,0,1420,snapshot_20150919T025947Z
85916,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
86005,9,7,2,0.7777777777777778,1,0,0,7,snapshot_20150919T025947Z
86049,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
86082,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
86123,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
86403,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
86444,8,8,0,1.0,1,0,0,5,snapshot_20150919T025947Z
86609,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
86669,12,11,1,0.9166666666666666,1,0,0,9,snapshot_20150919T025947Z
86690,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
86810,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
86982,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
87226,9,9,0,1.0,1,0,0,6,snapshot_20150919T025947Z
87364,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
87380,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
87559,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
87660,14,13,1,0.9285714285714286,1,0,0,12,snapshot_20150919T025947Z
87886,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
87891,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
88182,16,16,0,1.0,1,0,0,14,snapshot_20150919T025947Z
88183,9,9,0,1.0,1,0,0,8,snapshot_20150919T025947Z
88361,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
88427,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
88696,13,0,13,0.0,0,0,1,11,snapshot_20150919T025947Z
88841,15,5,10,0.3333333333333333,1,0,0,12,snapshot_20150919T025947Z
88920,13,13,0,1.0,1,0,0,10,snapshot_20150919T025947Z
89000,18,18,0,1.0,1,0,0,16,snapshot_20150919T025947Z
89237,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
89426,60,57,3,0.95,1,0,0,54,snapshot_20150919T025947Z
89656,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
89783,8,8,0,1.0,1,0,0,5,snapshot_20150919T025947Z
89882,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
90080,10,0,10,0.0,0,0,1,8,snapshot_20150919T025947Z
90093,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
90186,8,6,2,0.75,1,0,0,6,snapshot_20150919T025947Z
90253,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
90352,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
90496,22,13,9,0.5909090909090909,1,0,0,17,snapshot_20150919T025947Z
90565,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
90902,7,7,0,1.0,1,0,0,6,snapshot_20150919T025947Z
91370,8,7,1,0.875,1,0,0,6,snapshot_20150919T025947Z
91900,26,21,5,0.8076923076923077,1,0,0,24,snapshot_20150919T025947Z
91913,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
92098,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
92159,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
92347,16,13,3,0.8125,1,0,0,14,snapshot_20150919T025947Z
92384,25,0,25,0.0,0,0,1,21,snapshot_20150919T025947Z
93232,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
93328,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
93424,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
93652,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
93887,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
93978,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
94030,21,21,0,1.0,1,0,0,13,snapshot_20150919T025947Z
94071,21,20,1,0.9523809523809523,1,0,0,19,snapshot_20150919T025947Z
94177,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
94182,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
94235,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
94463,4,4,0,1.0,1,1,0,0,snapshot_20150919T025947Z
94529,21,20,1,0.9523809523809523,1,0,0,18,snapshot_20150919T025947Z
94751,12,2,10,0.16666666666666666,1,0,0,8,snapshot_20150919T025947Z
94832,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
94994,5,1,4,0.2,1,0,0,3,snapshot_20150919T025947Z
95059,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
95090,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
95161,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
95233,4,1,3,0.25,1,0,0,2,snapshot_20150919T025947Z
95536,6,6,0,1.0,1,0,0,1,snapshot_20150919T025947Z
95794,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
96196,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
96387,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
96558,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
96640,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
96705,20,16,4,0.8,1,0,0,16,snapshot_20150919T025947Z
96947,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
97209,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
97480,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
97675,46,46,0,1.0,1,0,0,31,snapshot_20150919T025947Z
97865,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
97992,4,3,1,0.75,1,0,0,2,snapshot_20150919T025947Z
98071,150,89,61,0.5933333333333334,1,0,0,121,snapshot_20150919T025947Z
98093,17,17,0,1.0,1,0,0,15,snapshot_20150919T025947Z
98364,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
98371,13,0,13,0.0,0,0,1,11,snapshot_20150919T025947Z
