representation,split_seed,k,k_prime,rule_id,leaf_id,cluster_id,condition_index,feature_index,feature,threshold,threshold_original,threshold_scaled,feature_transform,direction,path,condition_count,leaf_training_samples,engine
compact,20260802,2,4,0,0,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,4,0,0,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,4,0,0,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,4,1,1,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953,3,1961,exkmc_0.0.3
compact,20260802,2,4,1,1,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953,3,1961,exkmc_0.0.3
compact,20260802,2,4,1,1,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953,3,1961,exkmc_0.0.3
compact,20260802,2,4,2,2,1,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] > 4.9200691514227426,2,9,exkmc_0.0.3
compact,20260802,2,4,2,2,1,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] > 4.9200691514227426,2,9,exkmc_0.0.3
compact,20260802,2,4,3,3,1,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,>,x[1] > 3.9192617808190859,1,91,exkmc_0.0.3
compact,20260802,2,5,0,0,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,5,0,0,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,5,0,0,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,5,1,1,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,5,1,1,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,5,1,1,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,5,1,1,0,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,5,2,2,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878,4,746,exkmc_0.0.3
compact,20260802,2,5,2,2,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878,4,746,exkmc_0.0.3
compact,20260802,2,5,2,2,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878,4,746,exkmc_0.0.3
compact,20260802,2,5,2,2,0,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878,4,746,exkmc_0.0.3
compact,20260802,2,5,3,3,1,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] > 4.9200691514227426,2,9,exkmc_0.0.3
compact,20260802,2,5,3,3,1,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] > 4.9200691514227426,2,9,exkmc_0.0.3
compact,20260802,2,5,4,4,1,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,>,x[1] > 3.9192617808190859,1,91,exkmc_0.0.3
compact,20260802,2,6,0,0,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,6,0,0,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,6,0,0,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,6,1,1,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,6,1,1,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,6,1,1,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,6,1,1,0,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,6,2,2,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,6,2,2,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,6,2,2,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,6,2,2,0,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,6,2,2,0,4,1,purchase_occasion_count,3.0,3.0,2.0733461617963003,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,6,3,3,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003,5,49,exkmc_0.0.3
compact,20260802,2,6,3,3,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003,5,49,exkmc_0.0.3
compact,20260802,2,6,3,3,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003,5,49,exkmc_0.0.3
compact,20260802,2,6,3,3,0,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003,5,49,exkmc_0.0.3
compact,20260802,2,6,3,3,0,4,1,purchase_occasion_count,3.0,3.0,2.0733461617963003,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003,5,49,exkmc_0.0.3
compact,20260802,2,6,4,4,1,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] > 4.9200691514227426,2,9,exkmc_0.0.3
compact,20260802,2,6,4,4,1,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] > 4.9200691514227426,2,9,exkmc_0.0.3
compact,20260802,2,6,5,5,1,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,>,x[1] > 3.9192617808190859,1,91,exkmc_0.0.3
compact,20260802,2,7,0,0,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,7,0,0,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,7,0,0,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,7,1,1,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,7,1,1,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,7,1,1,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,7,1,1,0,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,7,2,2,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,7,2,2,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,7,2,2,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,7,2,2,0,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,7,2,2,0,4,1,purchase_occasion_count,3.0,3.0,2.0733461617963003,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,7,3,3,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] <= 4.2553632938780623,6,47,exkmc_0.0.3
compact,20260802,2,7,3,3,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] <= 4.2553632938780623,6,47,exkmc_0.0.3
compact,20260802,2,7,3,3,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] <= 4.2553632938780623,6,47,exkmc_0.0.3
compact,20260802,2,7,3,3,0,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] <= 4.2553632938780623,6,47,exkmc_0.0.3
compact,20260802,2,7,3,3,0,4,1,purchase_occasion_count,3.0,3.0,2.0733461617963003,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] <= 4.2553632938780623,6,47,exkmc_0.0.3
compact,20260802,2,7,3,3,0,5,2,purchase_event_count,12.0,12.0,4.255363293878062,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] <= 4.2553632938780623,6,47,exkmc_0.0.3
compact,20260802,2,7,4,4,1,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] > 4.2553632938780623,6,2,exkmc_0.0.3
compact,20260802,2,7,4,4,1,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] > 4.2553632938780623,6,2,exkmc_0.0.3
compact,20260802,2,7,4,4,1,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] > 4.2553632938780623,6,2,exkmc_0.0.3
compact,20260802,2,7,4,4,1,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] > 4.2553632938780623,6,2,exkmc_0.0.3
compact,20260802,2,7,4,4,1,4,1,purchase_occasion_count,3.0,3.0,2.0733461617963003,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] > 4.2553632938780623,6,2,exkmc_0.0.3
compact,20260802,2,7,4,4,1,5,2,purchase_event_count,12.0,12.0,4.255363293878062,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] > 2.0733461617963003 AND x[2] > 4.2553632938780623,6,2,exkmc_0.0.3
compact,20260802,2,7,5,5,1,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] > 4.9200691514227426,2,9,exkmc_0.0.3
compact,20260802,2,7,5,5,1,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] > 4.9200691514227426,2,9,exkmc_0.0.3
compact,20260802,2,7,6,6,1,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,>,x[1] > 3.9192617808190859,1,91,exkmc_0.0.3
compact,20260802,2,8,0,0,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,8,0,0,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,8,0,0,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] <= -0.38259757051195953,3,7314,exkmc_0.0.3
compact,20260802,2,8,1,1,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,8,1,1,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,8,1,1,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,8,1,1,0,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] <= -0.2130282301728878,4,1215,exkmc_0.0.3
compact,20260802,2,8,2,2,0,0,1,purchase_occasion_count,5.999999999999999,5.999999999999999,3.919261780819086,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,8,2,2,0,1,2,purchase_event_count,15.999999999999995,15.999999999999995,4.920069151422743,log1p_then_standardize,<=,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,8,2,2,0,2,2,purchase_event_count,1.0,1.0,-0.38259757051195953,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
compact,20260802,2,8,2,2,0,3,1,purchase_occasion_count,1.0,1.0,-0.2130282301728878,log1p_then_standardize,>,x[1] <= 3.9192617808190859 AND x[2] <= 4.9200691514227426 AND x[2] > -0.38259757051195953 AND x[1] > -0.2130282301728878 AND x[1] <= 2.0733461617963003,5,697,exkmc_0.0.3
